,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_alpha,param_loss,param_criterion,param_max_depth,param_splitter,param_n_estimators,param_algorithm,param_kernel,param_var_smoothing,param_activation,param_hidden_layer_sizes
15,2.2123319149017333,0.0752446055014464,0.005653667449951172,0.0003713377872965523,0.8,l1,1453,liblinear,"{'C': 0.8, 'penalty': 'l1', 'random_state': 1453, 'solver': 'liblinear'}",0.8485604606525912,0.8479846449136277,0.8575815738963531,0.8519869456709541,0.8498752159723555,0.8511977682211764,0.003475758133050903,17,,,,,,,,,,,
16,2.1432301998138428,0.010131632461671619,0.005700922012329102,0.000442823334497525,0.6,l2,42,saga,"{'C': 0.6, 'penalty': 'l2', 'random_state': 42, 'solver': 'saga'}",0.8485604606525912,0.8476007677543186,0.8568138195777352,0.8529468228066808,0.8504511422537915,0.8512746026090234,0.0033172567302476334,6,,,,,,,,,,,
17,0.16213183403015136,0.0159973570011141,0.005398082733154297,0.0003712116300980033,0.6,l2,42,liblinear,"{'C': 0.6, 'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear'}",0.8485604606525912,0.8474088291746641,0.8570057581573897,0.8529468228066808,0.8506431176809368,0.8513129976944527,0.0034159811889400565,3,,,,,,,,,,,
18,2.130975580215454,0.00656589406865073,0.005965328216552735,0.0015316099974791526,0.6,l2,1453,saga,"{'C': 0.6, 'penalty': 'l2', 'random_state': 1453, 'solver': 'saga'}",0.8485604606525912,0.8476007677543186,0.8568138195777352,0.8529468228066808,0.8504511422537915,0.8512746026090234,0.0033172567302476334,6,,,,,,,,,,,
19,0.1580754280090332,0.013989472334427596,0.00563502311706543,0.00047594401637747084,0.6,l2,1453,liblinear,"{'C': 0.6, 'penalty': 'l2', 'random_state': 1453, 'solver': 'liblinear'}",0.8485604606525912,0.8474088291746641,0.8570057581573897,0.8529468228066808,0.8506431176809368,0.8513129976944527,0.0034159811889400565,3,,,,,,,,,,,
20,2.5797582149505613,0.015685561400449594,0.005350875854492188,0.0009636604964878303,0.6,l1,42,saga,"{'C': 0.6, 'penalty': 'l1', 'random_state': 42, 'solver': 'saga'}",0.8477927063339731,0.8481765834932822,0.8564299424184261,0.8521789210980995,0.8496832405452102,0.8508522787777982,0.0031861352990054993,22,,,,,,,,,,,
21,1.4833942890167235,0.26252991678294,0.005238151550292969,9.147181014017889e-05,0.6,l1,42,liblinear,"{'C': 0.6, 'penalty': 'l1', 'random_state': 42, 'solver': 'liblinear'}",0.8476007677543186,0.8481765834932822,0.8571976967370442,0.8517949702438088,0.8498752159723555,0.850929046840162,0.0034586081165054036,21,,,,,,,,,,,
22,2.5914512634277345,0.016429932690228733,0.005255651473999023,0.0002300534165088367,0.6,l1,1453,saga,"{'C': 0.6, 'penalty': 'l1', 'random_state': 1453, 'solver': 'saga'}",0.8477927063339731,0.8479846449136277,0.8564299424184261,0.8521789210980995,0.8496832405452102,0.8508138910618672,0.0032191272530774115,24,,,,,,,,,,,
23,1.5799953937530518,0.16611858910568653,0.0056072711944580075,0.0003844087334641434,0.6,l1,1453,liblinear,"{'C': 0.6, 'penalty': 'l1', 'random_state': 1453, 'solver': 'liblinear'}",0.8476007677543186,0.8481765834932822,0.8571976967370442,0.8514110193895181,0.8498752159723555,0.8508522566693039,0.0034427559037327254,23,,,,,,,,,,,
0,0.25961551666259763,0.01709785603066763,0.005472660064697266,0.0003983135266270245,,l2,42,,"{'alpha': 0.0001, 'loss': 'hinge', 'penalty': 'l2', 'random_state': 42}",0.8464491362763915,0.8472168905950096,0.8476007677543186,0.8425801497408332,0.845459781148013,0.8458613451029132,0.001796445925654016,9,0.0001,hinge,,,,,,,,,
1,0.2569131374359131,0.03441773196713635,0.005797004699707032,0.0007247515183719439,,l2,1453,,"{'alpha': 0.0001, 'loss': 'hinge', 'penalty': 'l2', 'random_state': 1453}",0.8370441458733205,0.844337811900192,0.8564299424184261,0.847187559992321,0.8373968132079094,0.8444792546784337,0.007150044493831136,10,0.0001,hinge,,,,,,,,,
2,0.3394296646118164,0.04197760871604782,0.005386734008789062,0.00034025479153036747,,l1,42,,"{'alpha': 0.0001, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 42}",0.8531669865642995,0.8499040307101727,0.8506717850287908,0.8356690343636014,0.8450758302937224,0.8468975333921174,0.006196577074977383,8,0.0001,hinge,,,,,,,,,
3,0.35016303062438964,0.04135419244588767,0.005300378799438477,0.0004866743935967986,,l1,1453,,"{'alpha': 0.0001, 'loss': 'hinge', 'penalty': 'l1', 'random_state': 1453}",0.8481765834932822,0.845489443378119,0.853358925143954,0.8446918794394318,0.8444999040122865,0.8472433470934145,0.0033281787945215412,7,0.0001,hinge,,,,,,,,,
4,0.2374660015106201,0.009898337450003134,0.00559077262878418,0.0003130637893786819,,l2,42,,"{'alpha': 0.0001, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 42}",0.8207293666026871,0.7886756238003839,0.7852207293666027,0.8228066807448646,0.7682856594355922,0.7971436119900261,0.021267460112716977,18,0.0001,perceptron,,,,,,,,,
5,0.23743915557861328,0.009583187820280569,0.005336189270019531,0.0004551770873926103,,l2,1453,,"{'alpha': 0.0001, 'loss': 'perceptron', 'penalty': 'l2', 'random_state': 1453}",0.8151631477927064,0.7998080614203454,0.8105566218809981,0.7696294874256095,0.8268381647149164,0.8043990966469152,0.01942830419615606,15,0.0001,perceptron,,,,,,,,,
6,0.28995399475097655,0.017055971396964496,0.005315637588500977,0.0005740322805505855,,l1,42,,"{'alpha': 0.0001, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 42}",0.8049904030710173,0.7990403071017275,0.8351247600767754,0.7208677289306968,0.8214628527548474,0.796297210387013,0.03978339106233394,19,0.0001,perceptron,,,,,,,,,
7,0.3191390514373779,0.034836559910114674,0.006182670593261719,0.0005789465489268078,,l1,1453,,"{'alpha': 0.0001, 'loss': 'perceptron', 'penalty': 'l1', 'random_state': 1453}",0.8251439539347409,0.7900191938579655,0.8165067178502879,0.7306584757151084,0.80533691687464,0.7935330516465486,0.03356167222220682,20,0.0001,perceptron,,,,,,,,,
